Timestamp,Date,USDT,USDC,BUSD,DAI,FRAX,TUSD,USN,Total
1721606400,2024-07-22,237232668,393830433,103,2078601,6326977,510,37835429,677304721
1721692800,2024-07-23,336994389,404535580,102,2079666,6329561,510,37835424,787775232
1721779200,2024-07-24,336882975,412826092,100,2076105,5224442,510,37835419,794845643
1721865600,2024-07-25,336910084,412608510,102,2079997,5284257,510,37835413,794718873
1721952000,2024-07-26,336901144,412445121,102,2079773,5375355,510,37835351,794637356
1722038400,2024-07-27,336796914,412484507,103,2059433,5371209,510,37835332,794548008
1722124800,2024-07-28,336919338,412521229,102,2062567,5240885,509,37835316,794579946
1722211200,2024-07-29,336918536,412509210,102,2062567,5166637,509,37835313,794492874
1722297600,2024-07-30,336945990,412412095,101,2061436,5169702,509,37835303,794425136
1722384000,2024-07-31,336941760,412657549,97,2062567,5176508,511,37835303,794674295
1722470400,2024-08-01,337277559,411833180,102,2062102,5079780,509,37835303,794088535
1722556800,2024-08-02,337277766,411729987,102,2062111,5079780,509,37835085,793985340
1722643200,2024-08-03,337271636,412413423,102,2062111,5049189,509,37835075,794632045
1722729600,2024-08-04,337278673,412398749,102,2062113,4968890,509,37835075,794544111
1722816000,2024-08-05,337279272,412360766,102,2062122,4968890,509,37835075,794506736
1722902400,2024-08-06,337306246,412441376,103,2062054,4966881,509,37835078,794612247
1722988800,2024-08-07,336913234,412447524,102,2061920,4970206,511,37833527,794227024
1723075200,2024-08-08,338494142,264046176,102,2073782,5003651,513,37833496,647451862
1723161600,2024-08-09,336802811,210473919,102,2062292,4969887,510,37833479,592143000
1723248000,2024-08-10,335464204,226504123,102,2063445,4966971,509,37834189,606833543
1723334400,2024-08-11,334892890,240553618,102,2061890,4965317,509,37834082,620308408
1723420800,2024-08-12,335797159,241343678,103,2065501,4967943,510,37834082,622008976
1723507200,2024-08-13,335456642,241117190,102,2062828,4965826,509,37834082,621437179
1723593600,2024-08-14,335448023,240977708,103,2061147,4969130,510,37834082,621290703
1723680000,2024-08-15,335792862,260904528,102,2062963,4967371,510,37834082,641562418
1723766400,2024-08-16,335428891,260920914,102,2062395,4118676,509,37834082,640365569
1723852800,2024-08-17,335457789,261609969,102,2062729,4122067,509,37834082,641087247
1723939200,2024-08-18,335457766,261004440,102,2062006,4118808,509,37834082,640477713
1724025600,2024-08-19,335455752,260973958,102,2060625,4129188,510,37834082,640454217
1724112000,2024-08-20,335449746,261032264,102,2065825,4121479,509,37834082,640504007
1724198400,2024-08-21,335230088,264746334,102,2066447,4119565,509,37834082,643997127
1724284800,2024-08-22,335164210,264990130,102,2065798,4122278,509,37834078,644177105
1724371200,2024-08-23,335266459,270206152,102,2068716,4123551,508,37834078,649499566
1724457600,2024-08-24,335013931,275961514,102,2066584,4120475,510,37834062,654997178
1724544000,2024-08-25,335584859,275921050,102,2066628,4122431,510,37834052,655529632
1724630400,2024-08-26,335199059,275613601,102,2064660,4069014,510,37834052,654780998
1724716800,2024-08-27,335050686,281437068,102,2060992,4075968,510,37834052,660459378
1724803200,2024-08-28,335581652,283038592,103,2064184,4076642,510,37834047,662595730
1724889600,2024-08-29,335207188,283428340,102,2064345,4072221,509,37834042,662606747
1724976000,2024-08-30,335216327,282630980,102,2064651,4072520,510,37834042,661819132
1725062400,2024-08-31,335255695,282681462,102,2063701,4252710,509,37834042,662088221
1725148800,2024-09-01,334729207,282193257,101,2060319,4256398,509,37834040,661073831
1725235200,2024-09-02,335594190,282965323,102,2066732,4257107,509,37834040,662718003
1725321600,2024-09-03,335137069,282245976,102,2063979,4252915,509,37834040,661534590
1725408000,2024-09-04,335261171,282128712,102,2064678,4254584,509,37834042,661543798
1725494400,2024-09-05,335252264,282175973,102,2064583,4213026,509,37834044,661540501
1725580800,2024-09-06,335224960,282175973,102,2064705,4214773,509,37834044,661515066
1725667200,2024-09-07,335163068,287387850,102,2066794,4218092,509,37834043,666670458
1725753600,2024-09-08,335042947,294260151,102,2061457,4202731,508,37834041,673401937
1725840000,2024-09-09,335283139,294288112,103,2064172,4216502,509,37834043,673686580
1725926400,2024-09-10,435718092,295621959,101,2066864,4216054,510,37834037,775457617
1726012800,2024-09-11,435283205,150931083,102,2064087,4210879,510,37834037,630323903
1726099200,2024-09-12,435216165,169911703,102,2064812,4217060,509,37834036,649244387
1726185600,2024-09-13,435243768,169768611,102,2064795,4224586,510,37834038,649136410
1726272000,2024-09-14,435280517,191481114,102,2064620,4215403,509,37833217,670875482
1726358400,2024-09-15,435280714,191505403,102,2064384,4214164,509,37833217,670898493
1726444800,2024-09-16,435716307,191510994,102,2064795,4217140,509,37833217,671343064
1726531200,2024-09-17,435131745,191125166,102,2064446,4213910,509,37833217,670369095
1726617600,2024-09-18,435176230.78,190621678.53,102.05,2064261.96,4216404.78,509.3,37833217.32,669912404.7199999
