Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2023-07-03,72728734.21883868,0.834757917993914,779575997.2448847,14850404.023604542,54517934.0,5.259730925510126,680367028.2946767,1.9049334607642687,5.08
2023-07-04,73633412.78206679,0.8466455238461711,792385860.2609494,19314615.51536953,54450330.0,5.259806040603984,680436657.5654005,2.4375265238843133,5.08
2023-07-05,72561122.26906763,0.826289946608229,775667418.9077222,16321686.67187978,54347074.0,5.205887645788466,680328972.1661232,2.1042119694628427,5.08
2023-07-06,71142052.46646754,0.8045412341793255,752855023.9988483,14721616.16563079,54353530.0,5.211956854779265,680483212.7540953,1.9554383907057926,5.08
2023-07-07,70513517.07163583,0.7826736224084996,733665235.7941228,14762339.248734573,54360674.0,5.212924628330893,681297116.7644533,2.0121355801676692,5.08
2023-07-08,71078265.7480243,0.7935311628002132,741901769.5441808,13260655.091059476,54476541.0,5.218061934516671,681281533.7780461,1.7873869069225605,5.08
2023-07-09,71975228.26527748,0.8154597793281003,762407614.6297299,11550159.817427509,54505101.0,5.222361737929028,680583330.9753288,1.514958612137806,5.08
2023-07-10,71793231.29463461,0.8114420581045191,759062729.9140097,11267448.655173324,54349153.0,5.225019026187274,681722759.6626815,1.4843896572882396,5.07
2023-07-11,71800490.82116458,0.8124134980004325,760360835.49866,14502311.94883207,54444508.0,5.227541687798942,680640221.924994,1.9072933891079704,5.08
2023-07-12,72981252.8939077,0.8283570055633442,776078068.5730176,14276523.260428537,54526720.0,5.230431327077868,679980775.036985,1.8395730840170397,5.08
2023-07-13,72464673.51326984,0.8239402911938125,772204635.5384828,13959058.29363886,54529883.0,5.242586347129401,678756415.3991139,1.8076890051177648,5.08
2023-07-14,76255393.13927817,0.9049927351080184,846882048.663276,27672384.488070656,54516950.0,5.245186625197232,678163415.8699244,3.267560639849307,5.08
2023-07-15,74263582.16253647,0.8767854130815457,820172730.5190587,24114307.112044323,54610126.0,5.2462723952337,679659059.9262116,2.9401498263400225,5.08
2023-07-16,74394482.78310528,0.8801943098237118,824376496.6211102,15602066.235553062,54600822.0,5.247688361315154,678635461.5548054,1.8925898906023628,5.08
2023-07-17,73708016.05588101,0.8598678471868448,804222744.1968393,17112389.28890676,54580502.0,5.245616621101541,679223153.2374685,2.1278171268330084,5.08
2023-07-18,73066773.76234236,0.8639749116427139,809453263.7097727,21626915.458183914,54536031.0,5.247561991010623,680255938.6169734,2.671792977776934,5.08
2023-07-19,72106400.08827256,0.8252228038765972,773004803.173982,18397225.17782453,54355905.0,5.25136900471567,678876789.5562181,2.3799625956119477,5.08
2023-07-20,72463606.19005248,0.8395327225522383,786893852.395283,17333314.771486547,54458408.0,5.258695861920917,679282458.9200631,2.202751326462193,5.08
2023-07-21,73178101.49054967,0.8683707751373629,814910458.0087872,61226752.69558167,53309612.0,5.267584694332421,676211572.8812567,7.51331046176382,5.08
2023-07-22,73001294.91965729,0.8491752355748238,797084836.3296406,19351977.2783694,53366744.0,5.279937109020933,676070841.1875584,2.427844113492361,5.08
2023-07-23,72717654.33898008,0.8358317986968815,782617360.451009,14887096.870285343,53185976.0,5.284431947255852,676050552.0134505,1.902219094872386,5.08
2023-07-24,74482363.47340247,0.8780326746032152,824247609.4380794,18250096.198429946,53086100.0,5.287402962354277,676027318.175896,2.214152153971271,5.08
2023-07-25,71378103.71505612,0.809935564361301,759129359.6231227,27788244.347868424,53269091.0,5.291412054499252,678511298.4971553,3.6605413814668126,5.08
2023-07-26,71387897.79238643,0.8125764743911087,762009552.7893113,13804412.120764244,53379234.0,5.288908142956599,678035065.9439733,1.8115799297047708,5.08
2023-07-27,71767406.7846698,0.8144463995118656,764320730.3405201,14535297.906605188,53404738.0,5.286531812792171,678332947.877543,1.901727550962725,5.33
2023-07-28,71612123.99432592,0.808855738855323,759028585.6096541,14460554.8594668,53348317.0,5.295434564483728,678418451.6426018,1.9051396921832713,5.33
2023-07-29,72648750.53016326,0.8276552007519397,777268079.089253,13426295.141023666,53425813.0,5.3046153340182665,678699329.2477369,1.7273699386646155,5.33
2023-07-30,72766703.33685601,0.842536748113609,790560236.2623895,12970744.86041613,53411954.0,5.307372810389355,678734847.1731393,1.6407029174322267,5.33
