Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2024-01-20,415852701.6007023,1.1635770142006945,1280453754.1756094,321916223.4562186,,4.559108619796323,8234813681.980313,25.14079266091706,5.33
2024-01-21,419126375.950242,1.098169613799573,1211377405.4989798,215022638.1432667,,4.559108619796323,8234813681.980313,17.750259924544036,5.33
2024-01-22,415671810.8983283,1.0673267413929597,1175343410.3432884,153595751.07535905,,4.559108619796323,8234813681.980313,13.0681594607739,5.33
2024-01-23,419601741.1757408,1.0683683771169274,1172839341.372186,316965065.23701125,5279804.0,4.559108619796323,8234813681.980313,27.02544620187893,5.33
2024-01-24,443950555.9246717,1.1861401407065568,1304107977.9253182,619944192.9021227,5335151.0,4.559108619796323,8234813681.980313,47.53779620981851,5.33
2024-01-25,461491525.79498166,1.2938576703703328,1424551365.9981558,477949215.65924406,5421588.0,4.544121258375269,8261973636.979156,33.550858682049295,5.33
2024-01-26,461185202.99354047,1.1758141610729804,1296695034.65796,318770823.70497525,5403282.0,4.546002434372127,8258554759.24714,24.583330327092686,5.33
2024-01-27,531192366.43666327,1.4458077112345908,1591101166.904033,485789625.3024117,5491112.0,4.543055112254229,8263912524.121738,30.531661682309107,5.33
2024-01-28,525583919.7654224,1.3913256066885886,1528055953.826477,321945478.2405426,5608338.0,4.541112713192968,8267447300.055081,21.06895872722093,5.33
2024-01-29,526866599.12207645,1.3334420880344602,1470095672.274434,204560937.45784947,5692632.0,4.540132428544105,8269232369.49988,13.91480441142762,5.33
2024-01-30,566198944.8763634,1.5668514193740768,1726864688.0787394,519737474.5220292,5634924.0,4.538675639400137,8271886564.005491,30.097174266750127,5.33
2024-01-31,581557559.5019892,1.5471565275307306,1700326345.5438428,446594551.9362584,5630032.0,4.537867464047701,8270805484.482199,26.26522567898087,5.33
2024-02-01,575565650.9762787,1.5206393758033865,1677759331.694945,505400747.49881935,5658390.0,3.5944248867209616,8273621445.302054,30.12355454987943,5.33
2024-02-02,599179915.0464004,1.5286942082354626,1782801659.3016305,420164847.7277981,5926352.0,3.5944248867209616,8273621445.302054,23.56767201419296,5.33
2024-02-03,635728925.7110128,1.463400376074718,1707646463.8794975,280694539.84411794,5959881.0,3.5944248867209616,8273621445.302054,16.43750892128018,5.33
2024-02-04,637470473.2363267,1.4331934716411878,1671043559.3901193,246336866.9469936,5979338.0,3.5944248867209616,8273621445.302054,14.741498841412556,5.33
2024-02-05,637470120.8851146,1.4677696111191307,1711427807.782055,278024003.4476677,6007422.0,3.5944248867209616,8273621445.302054,16.245149353274574,5.33
2024-02-06,663777332.8067944,1.571918226221597,1832285457.060572,387575486.8566836,6007537.0,3.5944248867209616,8273621445.302054,21.152571252650134,5.33
2024-02-07,657982569.8905452,1.5195159920428227,1771169693.534981,298052024.75157666,6021520.0,3.5944248867209616,8273621445.302054,16.827976779385313,5.33
2024-02-08,675708742.1552724,1.548178003296368,1803443916.2502692,375883215.803247,6048608.0,3.5944248867209616,8273621445.302054,20.84252315341114,5.33
2024-02-09,652542836.658751,1.530725021188168,1786065119.9911914,239708146.3285961,6108524.0,3.5944248867209616,8273621445.302054,13.421019404364062,5.33
2024-02-10,695917769.0532991,1.7647411510488478,2074610085.1435435,327772531.0548216,6189838.0,3.5944248867209616,8273621445.302054,15.799235403415231,5.33
2024-02-11,720995071.7552618,1.732739066306808,2019902546.8692944,281110788.9869128,7204520.0,3.5944248867209616,8273621445.302054,13.917047108169381,5.33
2024-02-12,707431143.8950258,1.6955692318507265,1974568215.131106,221812373.81639063,8456205.0,3.5944248867209616,8273621445.302054,11.2334621876643,5.33
2024-02-13,735569781.1666405,1.7664444577295513,2057270945.899579,385491720.34412014,8697952.0,3.5944248867209616,8273621445.302054,18.738014120719374,5.33
2024-02-14,734914672.6807442,1.8640609676923576,2178010411.1436024,398364128.0318611,8677898.0,3.5944248867209616,8273621445.302054,18.290276575064354,5.33
2024-02-15,776526056.2877784,1.9085489540232732,2224979440.047605,333571760.05186105,320310501.0,3.5944248867209616,8273621445.302054,14.992127749491654,5.33
2024-02-16,759878520.2290226,1.869951982389308,2181058016.3854194,306921492.0135059,314681999.0,3.5944248867209616,8273621445.302054,14.072137912321775,5.33
2024-02-17,747742057.2400802,1.8119350984853235,2114063007.168551,243646910.4261153,312544847.0,3.5944248867209616,8273621445.302054,11.525054343221367,5.33
2024-02-18,760415726.9715649,1.7660638879747528,2061659298.3880863,182491866.25096488,309185165.0,3.5944248867209616,8273621445.302054,8.851698551436051,5.33
2024-02-19,754652243.1132816,1.798230879813974,2096521398.7357929,215194186.2094941,308247918.0,3.5944248867209616,8273621445.302054,10.264344849485282,5.33
2024-02-20,786869379.4293313,1.773659559332783,2065537608.7455945,228690036.72135505,314113580.0,3.5944248867209616,8273621445.302054,11.07169560859456,5.33
2024-02-21,767374303.3921648,1.720898463225897,2007837164.4470189,344840931.8578116,310698016.0,3.5944248867209616,8273621445.302054,17.17474593876166,5.33
2024-02-22,741759597.9664538,1.69184646000208,1971954321.0969007,198297394.12021425,291061100.0,3.5918003165094206,8289022843.801113,10.055881720927045,5.33
2024-02-23,741036117.4418011,1.725574390722453,2011224666.566148,483343879.2150197,295551682.0,3.5925777131433225,8284796722.315264,24.032316590480857,5.33
2024-02-24,710931971.9418119,1.606930369397627,1874089272.377602,413928931.8261656,297870762.0,3.5934364955981715,8282525427.27398,22.086937795712693,5.33
2024-02-25,727843791.6787126,1.6351086232780443,1906418718.8322363,251999390.4673999,296955149.0,3.592196155833964,8282808208.7418995,13.21847021213474,5.33
2024-02-26,731638501.3245484,1.6476601079614743,1922033060.8472612,165298588.29578567,291500541.0,3.5919294528187073,8285241390.495252,8.600194849037589,5.33
2024-02-27,723871651.3308351,1.6700151124635565,1947753361.8278797,294581957.6683126,291426359.0,3.5934867103008825,8283058056.929488,15.124191976332188,5.33
2024-02-28,714969554.7100853,1.6109058730438424,1877364965.285184,348310319.6551076,293201557.0,3.5940491093229223,8284944864.366197,18.5531490198123,5.33
2024-02-29,693680895.4854597,1.594805652854671,1860857787.5800288,504500488.17187816,292356812.0,3.5780543987366777,8284875541.359752,27.111179131424162,5.33
2024-03-01,710070263.5379481,1.6817958762135767,1966786243.663391,287588178.0829778,292746584.0,3.595690659563302,8283679579.637308,14.622238639787716,5.33
2024-03-02,746942368.7828923,1.6913887236347058,2081341570.264877,295838316.68726444,302053902.0,3.592395900103978,8285276640.258345,14.213828278537447,5.33
2024-03-03,734902922.9354811,1.6225576572517066,1997340525.8766649,320809797.1906505,299262900.0,3.5912649382439863,8290597086.684053,16.061847893955985,5.33
2024-03-04,718902412.1493363,1.559801723595452,1917973813.6736925,276333954.0893528,295845267.0,3.590723342183652,8291947978.613573,14.40759785766115,5.33
2024-03-05,694086912.939947,1.4897437173392143,1834320010.9981644,353565437.4312057,286944285.0,3.5935137580040544,8292394466.046699,19.275013918580616,5.33
2024-03-06,668685666.8494227,1.404927121858575,1729399138.7314796,673095014.64588,284057934.0,3.5979894976082534,8285321243.506708,38.92074418052489,5.33
2024-03-07,684344359.7371328,1.476804035619102,1817207829.744476,426171237.5973964,282392062.0,3.594394326801962,8287477989.658193,23.451981145014205,5.33
2024-03-08,685999990.8248684,1.584017908540957,1960048259.800579,391538757.8550761,279658754.0,3.594280897074701,8288331138.171991,19.975975382101684,5.33
2024-03-09,665010313.7674046,1.55051639157794,1908124535.0254595,321442710.2110264,283442633.0,3.589924699696757,8292607083.77517,16.84600267491123,5.33
2024-03-10,681457103.7993938,1.5875371581563869,1953222231.2567887,301639056.4146762,283080262.0,3.5890606827256684,8293199436.936356,15.443150891262814,5.33
2024-03-11,669717981.658621,1.554556319884634,1912652433.562765,271203939.925266,277870071.0,3.5871879665337567,8300985087.714846,14.17946800820915,5.33
2024-03-12,688175172.7616085,1.5746993995387433,1940078653.3650184,316963527.2583279,274001095.0,3.5898370890470614,8299354771.855567,16.337663769897294,5.33
2024-03-13,712171122.1052092,1.596218261448658,1962073959.570465,428249986.6700434,280002061.0,3.5887418996270273,8301105948.7749195,21.826393678034208,5.33
2024-03-14,715647533.2218565,1.6186720284145262,1991909495.459008,333360973.2655454,275240447.0,3.588422557904846,8298461868.272469,16.735748989877024,5.33
2024-03-15,681848025.7269188,1.5708364199865803,1932604266.92856,396495987.6703767,267801409.0,3.5940345113395735,8292032399.800222,20.516149863444003,5.33
2024-03-16,671178516.526183,1.488027904909391,1835682793.4383075,493282108.5895085,262962411.0,3.597405480364114,8288960476.097474,26.871859906992494,5.33
