Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2023-03-30,874511139.1909195,21.13233391276909,8122141676.472303,422168351.8303799,1521799289.0,6.420519776107279,398363240.99258214,5.197746710738746,4.83
2023-03-31,860812633.5579278,20.574404775975303,7919320174.471215,532520991.0410864,1529324792.0,6.431279840603957,398363237.9084109,6.724327079964835,4.83
2023-04-01,899344033.4920698,21.205401851519337,8194996259.08917,415947399.7233951,1508239682.0,6.4716622563292985,395696153.57861596,5.075626474655956,4.83
2023-04-02,909219750.3991548,21.083500216310668,8133720019.793032,251948585.428472,1507530425.0,6.488770397583744,395212286.7965869,3.0975812397693403,4.83
2023-04-03,879717015.2532704,20.565439368841066,7929638196.330592,250939723.33480492,1510638541.0,6.465703534983301,396556107.04975796,3.1645797339269053,4.83
2023-04-04,942517810.756795,20.436690295056867,7900168640.993755,529752910.7331683,1513669700.0,6.472131335803557,396556107.0109489,6.705589903287573,4.83
2023-04-05,964508649.942774,20.92110064061127,8093519489.19683,348472966.7851743,1530131175.0,6.476082238436912,396556076.9385697,4.305580128030994,4.83
2023-04-06,944119447.8052204,20.982374355205103,8139780743.430709,361878192.5535392,1510280215.0,6.468708694923824,397452571.58793473,4.445797791858173,4.83
2023-04-07,954601488.1450524,20.609002527101183,7980951367.926036,271953094.7888084,1518265738.0,6.479048079226264,397452571.5673887,3.4075272765316864,4.83
2023-04-08,958285548.6759044,20.4837853004106,7945861961.167704,208769926.082166,1495332509.0,6.5121878328001,395935056.80452734,2.62740439114658,4.83
2023-04-09,955961676.0704654,20.042581304598304,7779827678.559762,229345793.28866065,1497088100.0,6.532536861398558,395438302.8104291,2.947954668979483,4.83
2023-04-10,936578727.8127048,20.30433669084828,7886462397.659908,195652671.40967616,1489540085.0,6.591311345663961,392311249.8994574,2.4808673590801718,4.83
2023-04-11,945963101.9723969,20.875123146348265,8111384994.393847,243051082.7697442,1487441211.0,6.604002091994228,391804646.0050091,2.996419020151651,4.83
2023-04-12,984008411.1578104,23.005654690114103,9019417673.037657,1081779112.3649075,1489585423.0,6.596905822225003,392311044.0762715,11.993890865024929,4.83
2023-04-13,998717549.0560136,23.830532666421693,9350156509.874369,1370531367.9251795,1476742965.0,6.622114362597352,391127972.0857049,14.65784413852121,4.83
